temperature,humidity,horizontal_radiation,normal_radiation,heating,cooling,ventilation,gains
0.05,12.8,0.0,0.0,238.52,0.0,0,138.6
-0.08,12.92,0.0,0.0,250.24,0.0,0,138.6
-0.23,13.06,0.0,0.0,275.32,0.0,0,138.6
-0.48,13.3,0.0,0.0,256.76,0.0,0,138.6
-0.66,13.48,0.0,0.0,265.65,0.0,0,138.6
-0.55,13.35,0.0,0.0,261.92,0.0,0,138.6
0.1,12.75,0.0,0.0,246.94,0.0,0,138.6
0.41,12.46,10.64,106.69,232.49,0.0,0,138.6
0.4,12.47,56.25,478.05,196.01,0.0,0,138.6
0.76,12.16,73.92,634.91,128.29,0.0,0,138.6
1.43,11.57,95.33,596.93,101.34,0.0,0,138.6
1.93,11.15,152.33,136.52,127.89,0.0,0,138.6
2.19,10.96,125.67,25.29,152.47,0.0,0,138.6
2.3,10.87,98.5,57.47,154.77,0.0,0,138.6
2.32,10.85,53.67,148.92,169.29,0.0,0,138.6
2.14,11.0,5.0,16.25,195.12,0.0,0,138.6
1.69,11.36,0.0,0.0,205.45,0.0,0,138.6
1.5,11.52,0.0,0.0,207.2,0.0,0,138.6
1.39,11.59,0.0,0.0,209.99,0.0,0,138.6
1.24,11.71,0.0,0.0,215.1,0.0,0,138.6
1.13,11.81,0.0,0.0,220.37,0.0,0,138.6
0.86,12.05,0.0,0.0,233.5,0.0,0,138.6
0.62,12.26,0.0,0.0,276.04,0.0,0,138.6
0.52,12.36,0.0,0.0,214.39,0.0,0,138.6
0.29,12.57,0.0,0.0,245.8,0.0,0,138.6
0.12,12.73,0.0,0.0,250.52,0.0,0,138.6
0.04,12.81,0.0,0.0,250.44,0.0,0,138.6
0.01,12.82,0.0,0.0,252.29,0.0,0,138.6
-0.07,12.89,0.0,0.0,254.99,0.0,0,138.6
-0.26,13.07,0.0,0.0,259.81,0.0,0,138.6
-0.44,13.27,0.0,0.0,265.01,0.0,0,138.6
-0.64,13.47,9.69,0.79,264.07,0.0,0,138.6
-0.81,13.64,47.92,4.28,254.06,0.0,0,138.6
-0.84,13.64,48.5,0.48,258.12,0.0,0,138.6
-0.71,13.51,72.83,0.0,244.74,0.0,0,138.6
-0.51,13.33,93.75,0.0,241.39,0.0,0,138.6
-0.33,13.16,92.58,0.65,253.9,0.0,0,138.6
-0.19,13.01,77.08,8.51,230.11,0.0,0,138.6
-0.05,12.86,47.92,25.36,267.43,0.0,0,138.6
0.15,12.68,4.58,2.78,236.83,0.0,0,138.6
0.33,12.51,0.0,0.0,251.98,0.0,0,138.6
0.34,12.51,0.0,0.0,246.93,0.0,0,138.6
0.26,12.58,0.0,0.0,250.25,0.0,0,138.6
0.2,12.63,0.0,0.0,251.93,0.0,0,138.6
0.17,12.68,0.0,0.0,253.02,0.0,0,138.6
0.24,12.61,0.0,0.0,251.98,0.0,0,138.6
0.24,12.61,0.0,0.0,251.89,0.0,0,138.6
0.17,12.68,0.0,0.0,373.78,0.0,0,13.86
-0.03,12.88,0.0,0.0,355.74,0.0,0,13.86
-0.01,12.85,0.0,0.0,362.61,0.0,0,13.86
0.02,12.81,0.0,0.0,360.02,0.0,0,13.86
-0.06,12.88,0.0,0.0,363.11,0.0,0,13.86
-0.14,12.96,0.0,0.0,365.72,0.0,0,13.86
-0.17,13.0,0.0,0.0,366.98,0.0,0,13.86
-0.21,13.03,0.0,0.0,368.68,0.0,0,13.86
-0.26,13.08,12.11,9.04,361.91,0.0,0,13.86
-0.38,13.22,67.0,27.61,340.97,0.0,0,13.86
-0.07,12.89,83.67,2.86,334.74,0.0,0,13.86
0.3,12.54,86.5,0.0,326.33,0.0,0,13.86
0.43,12.44,90.75,0.0,323.42,0.0,0,13.86
0.6000000000000001,12.28,75.25,0.0,327.54,0.0,0,13.86
0.77,12.11,50.67,1.1,331.02,0.0,0,13.86
0.8200000000000001,12.08,37.08,4.96,336.32,0.0,0,13.86
0.78,12.13,3.67,0.55,347.53,0.0,0,13.86
0.74,12.18,0.0,0.0,348.37,0.0,0,13.86
0.77,12.14,0.0,0.0,346.54,0.0,0,13.86
0.74,12.16,0.0,0.0,347.42,0.0,0,13.86
0.64,12.26,0.0,0.0,350.2,0.0,0,13.86
0.59,12.3,0.0,0.0,351.93,0.0,0,13.86
0.51,12.36,0.0,0.0,354.52,0.0,0,13.86
0.42,12.43,0.0,0.0,356.89,0.0,0,13.86
0.46,12.39,0.0,0.0,356.46,0.0,0,13.86
0.53,12.32,0.0,0.0,350.61,0.0,0,13.86
0.63,12.24,0.0,0.0,354.96,0.0,0,13.86
0.58,12.29,0.0,0.0,354.41,0.0,0,13.86
0.51,12.35,0.0,0.0,356.84,0.0,0,13.86
0.45,12.41,0.0,0.0,358.47,0.0,0,13.86
0.42,12.45,0.0,0.0,359.75,0.0,0,13.86
0.46,12.42,0.0,0.0,358.94,0.0,0,13.86
0.36,12.52,9.03,0.0,355.82,0.0,0,13.86
0.02,12.83,46.08,0.0,349.19,0.0,0,13.86
-0.2,13.03,44.25,0.0,358.77,0.0,0,13.86
-0.29,13.11,51.25,0.0,358.58,0.0,0,13.86
-0.34,13.15,56.0,0.0,358.02,0.0,0,13.86
-0.29,13.09,53.42,0.0,357.75,0.0,0,13.86
-0.11,12.93,48.75,1.09,354.89,0.0,0,13.86
0.14,12.7,37.83,4.92,355.51,0.0,0,13.86
0.53,12.34,3.75,0.55,358.72,0.0,0,13.86
0.62,12.24,0.0,0.0,357.49,0.0,0,13.86
0.67,12.21,0.0,0.0,355.62,0.0,0,13.86
0.75,12.15,0.0,0.0,353.54,0.0,0,13.86
0.6900000000000001,12.21,0.0,0.0,355.42,0.0,0,13.86
0.45,12.43,0.0,0.0,361.64,0.0,0,13.86
0.15,12.7,0.0,0.0,369.82,0.0,0,13.86
-0.02,12.86,0.0,0.0,373.86,0.0,0,13.86
-0.04,12.87,0.0,0.0,254.63,0.0,0,138.6
-0.06,12.91,0.0,0.0,267.47,0.0,0,138.6
-0.07,12.92,0.0,0.0,275.42,0.0,0,138.6
-0.08,12.93,0.0,0.0,273.49,0.0,0,138.6
-0.14,12.98,0.0,0.0,274.94,0.0,0,138.6
-0.18,13.0,0.0,0.0,276.01,0.0,0,138.6
-0.16,12.97,0.0,0.0,275.62,0.0,0,138.6
-0.15,12.98,0.0,0.0,275.32,0.0,0,138.6
-0.14,12.97,11.28,11.97,266.31,0.0,0,138.6
0.06,12.78,66.17,24.7,235.28,0.0,0,138.6
0.17,12.68,109.5,24.49,218.79,0.0,0,138.6
0.29,12.55,116.92,28.94,228.86,0.0,0,138.6
0.71,12.19,36.0,11.22,236.9,0.0,0,138.6
1.3,11.68,125.5,42.12,187.99,0.0,0,138.6
1.81,11.25,100.25,31.7,195.91,0.0,0,138.6
2.38,10.81,51.5,22.07,204.04,0.0,0,138.6
2.69,10.57,4.75,2.16,205.57,0.0,0,138.6
2.31,10.87,0.0,0.0,213.14,0.0,0,138.6
1.89,11.19,0.0,0.0,221.67,0.0,0,138.6
1.7000000000000002,11.34,0.0,0.0,225.83,0.0,0,138.6
1.35,11.63,0.0,0.0,234.26,0.0,0,138.6
0.86,12.06,0.0,0.0,246.01,0.0,0,138.6
0.4,12.48,0.0,0.0,257.47,0.0,0,138.6
0.09,12.74,0.0,0.0,264.88,0.0,0,138.6
-0.13,12.95,0.0,0.0,270.3,0.0,0,138.6
-0.24,13.05,0.0,0.0,268.45,0.0,0,138.6
-0.26,13.08,0.0,0.0,275.52,0.0,0,138.6
-0.28,13.1,0.0,0.0,273.92,0.0,0,138.6
-0.26,13.07,0.0,0.0,273.98,0.0,0,138.6
-0.19,12.99,0.0,0.0,272.24,0.0,0,138.6
-0.1,12.92,0.0,0.0,270.5,0.0,0,138.6
-0.02,12.84,0.0,0.0,268.61,0.0,0,138.6
0.12,12.71,12.75,24.44,253.63,0.0,0,138.6
0.67,12.21,73.58,189.0,205.64,0.0,0,138.6
1.49,11.52,92.42,489.55,160.48,0.0,0,138.6
2.53,10.7,77.83,714.1,133.89,0.0,0,138.6
3.9,9.72,76.83,745.66,39.13,0.0,0,138.6
5.44,8.72,79.08,687.2,28.7,0.0,0,138.6
6.66,7.98,68.92,591.19,38.22,0.0,0,138.6
7.36,7.6,42.75,393.11,67.33,0.0,0,138.6
7.03,7.79,4.08,38.04,106.41,0.0,0,138.6
5.96,8.38,0.0,0.0,123.08,0.0,0,138.6
5.05,8.94,0.0,0.0,139.16,0.0,0,138.6
4.57,9.24,0.0,0.0,151.39,0.0,0,138.6
4.33,9.39,0.0,0.0,173.04,0.0,0,138.6
4.1,9.54,0.0,0.0,167.88,0.0,0,138.6
3.74,9.8,0.0,0.0,165.25,0.0,0,138.6
3.5,9.98,0.0,0.0,174.46,0.0,0,138.6
3.42,10.03,0.0,0.0,175.36,0.0,0,138.6
3.38,10.05,0.0,0.0,173.74,0.0,0,138.6
3.25,10.17,0.0,0.0,182.01,0.0,0,138.6
3.16,10.22,0.0,0.0,182.05,0.0,0,138.6
3.19,10.2,0.0,0.0,181.86,0.0,0,138.6
3.26,10.14,0.0,0.0,180.25,0.0,0,138.6
3.52,9.95,0.0,0.0,174.1,0.0,0,138.6
3.84,9.73,0.0,0.0,166.87,0.0,0,138.6
4.21,9.48,12.42,30.9,146.53,0.0,0,138.6
4.84,9.06,76.92,184.41,102.45,0.0,0,138.6
5.71,8.53,125.08,219.48,74.35,0.0,0,138.6
6.84,7.89,158.42,148.27,0.0,0.0,0,138.6
8.12,7.22,166.08,123.87,0.0,0.0,0,138.6
9.24,6.69,148.42,151.06,0.0,0.0,0,138.6
10.06,6.32,100.33,38.6,0.0,0.0,0,138.6
10.49,6.14,50.67,16.55,0.0,0.0,0,138.6
10.55,6.13,4.67,1.59,0.0,0.0,0,138.6
10.22,6.27,0.0,0.0,0.0,0.0,0,138.6
9.93,6.38,0.0,0.0,3.94,0.0,0,138.6
9.38,6.63,0.0,0.0,24.69,0.0,0,138.6
8.92,6.86,0.0,0.0,34.64,0.0,0,138.6
8.62,6.99,0.0,0.0,40.69,0.0,0,138.6
8.81,6.9,0.0,0.0,35.1,0.0,0,138.6
8.99,6.83,0.0,0.0,30.1,0.0,0,138.6
8.96,6.82,0.0,0.0,30.96,0.0,0,138.6
9.23,6.68,0.0,0.0,23.04,0.0,0,138.6
9.66,6.48,0.0,0.0,14.11,0.0,0,138.6
9.9,6.4,0.0,0.0,7.99,0.0,0,138.6
10.02,6.37,0.0,0.0,5.78,0.0,0,138.6
9.89,6.41,0.0,0.0,9.44,0.0,0,138.6
10.08,6.3,0.0,0.0,5.1,0.0,0,138.6
10.26,6.23,0.0,0.0,0.16,0.0,0,138.6
10.07,6.31,11.58,13.61,2.48,0.0,0,138.6
10.22,6.26,63.25,73.5,0.0,0.0,0,138.6
10.38,6.2,49.17,8.17,0.0,0.0,0,138.6
10.77,6.02,76.08,0.0,0.0,0.0,0,138.6
11.51,5.72,76.17,0.51,0.0,0.0,0,138.6
12.23,5.45,108.0,16.89,0.0,0.0,0,138.6
12.81,5.26,108.92,108.96,0.0,0.0,0,138.6
13.26,5.11,57.17,200.6,0.0,0.0,0,138.6
13.54,5.02,5.25,21.48,0.0,0.0,0,138.6
13.59,5.0,0.0,0.0,0.0,0.0,0,138.6
13.4,5.06,0.0,0.0,0.0,0.0,0,138.6
13.51,5.01,0.0,0.0,0.0,0.0,0,138.6
13.4,5.04,0.0,0.0,0.0,0.0,0,138.6
12.88,5.22,0.0,0.0,0.0,0.0,0,138.6
11.75,5.65,0.0,0.0,0.0,0.0,0,138.6
10.85,6.02,0.0,0.0,0.0,0.0,0,138.6
10.42,6.19,0.0,0.0,0.0,0.0,0,138.6
10.16,6.28,0.0,0.0,0.0,0.0,0,138.6
9.81,6.42,0.0,0.0,0.0,0.0,0,138.6
9.67,6.5,0.0,0.0,0.0,0.0,0,138.6
9.72,6.47,0.0,0.0,0.0,0.0,0,138.6
9.76,6.45,0.0,0.0,0.0,0.0,0,138.6
9.96,6.36,0.0,0.0,0.0,0.0,0,138.6
10.25,6.24,0.0,0.0,0.0,0.0,0,138.6
10.75,6.05,7.17,35.17,0.0,0.0,0,138.6
11.53,5.75,77.5,196.08,0.0,0.0,0,138.6
12.39,5.42,126.83,184.14,0.0,0.0,0,138.6
13.05,5.18,154.25,88.71,0.0,0.0,0,138.6
13.25,5.1,142.42,36.9,0.0,0.0,0,138.6
12.94,5.22,77.0,3.3,0.0,0.0,0,138.6
12.98,5.21,55.58,13.46,0.0,0.0,0,138.6
13.37,5.06,54.5,60.56,0.0,0.0,0,138.6
15.39,2.38,5.58,6.73,0.0,0.0,0,138.6
15.93,0.5,0.0,0.0,0.0,0.0,0,138.6
14.57,2.42,0.0,0.0,0.0,0.0,0,138.6
13.21,8.29,0.0,0.0,0.0,0.0,0,138.6
11.86,16.01,0.0,0.0,0.0,0.0,0,138.6
10.5,23.73,0.0,0.0,0.0,0.0,0,138.6
9.14,31.45,0.0,0.0,0.0,0.0,0,138.6
7.79,39.17,0.0,0.0,0.0,0.0,0,138.6
4.93,65.34,0.0,0.0,167.06,0.0,0,138.6
5.07,54.61,0.0,0.0,176.86,0.0,0,138.6
3.71,62.33,0.0,0.0,216.83,0.0,0,138.6
2.36,70.05,0.0,0.0,256.96,0.0,0,138.6
1.0,77.77,0.0,0.0,296.01,0.0,0,138.6
-0.36,85.49,0.0,0.0,334.7,0.0,0,138.6
-1.71,93.21,0.0,0.0,373.85,0.0,0,138.6
-3.07,98.51,0.0,0.0,413.48,0.0,0,138.6
-1.67,92.07,6.17,42.22,267.25,0.0,0,138.6
0.09,86.52,59.33,423.47,302.95,0.0,0,138.6
1.13,84.47,74.67,627.66,191.1,0.0,0,138.6
2.52,79.16,79.08,715.54,131.73,0.0,0,138.6
3.79,73.77,74.25,763.87,91.1,0.0,0,138.6
4.78,70.19,68.67,728.45,84.24,0.0,0,138.6
5.5,68.01,94.75,408.13,105.8,0.0,0,138.6
5.86,69.69,48.75,359.85,158.13,0.0,0,138.6
5.23,72.13,4.42,36.68,203.53,0.0,0,138.6
3.79,76.82,0.0,0.0,155.82,0.0,0,138.6
3.26,80.68,0.0,0.0,257.22,0.0,0,138.6
3.13,82.47,0.0,0.0,162.73,0.0,0,138.6
2.94,84.0,0.0,0.0,192.86,0.0,0,138.6
2.9,85.4,0.0,0.0,259.16,0.0,0,138.6
3.15,85.96,0.0,0.0,229.24,0.0,0,138.6
3.51,86.34,0.0,0.0,222.86,0.0,0,138.6
3.84,86.77,0.0,0.0,339.78,0.0,0,13.86
4.21,87.23,0.0,0.0,249.22,0.0,0,13.86
4.5600000000000005,87.88,0.0,0.0,324.43,0.0,0,13.86
5.23,87.62,0.0,0.0,285.75,0.0,0,13.86
5.83,87.51,0.0,0.0,272.78,0.0,0,13.86
6.13,88.4,0.0,0.0,267.83,0.0,0,13.86
6.19,90.1,0.0,0.0,269.76,0.0,0,13.86
6.27,91.53,0.0,0.0,263.43,0.0,0,13.86
6.44,92.48,6.33,43.58,229.33,0.0,0,13.86
6.58,93.81,60.67,299.73,229.57,0.0,0,13.86
7.11,93.65,72.25,32.02,207.48,0.0,0,13.86
7.76,93.66,72.92,0.0,196.94,0.0,0,13.86
8.32,94.42,92.08,0.5,169.57,0.0,0,13.86
8.98,94.62,105.92,2.25,150.37,0.0,0,13.86
9.77,94.6,81.58,7.29,141.63,0.0,0,13.86
10.36,94.63,54.83,31.68,143.12,0.0,0,13.86
10.64,95.03,5.33,3.52,157.63,0.0,0,13.86
10.68,96.44,0.0,0.0,73.05,0.0,0,13.86
10.61,98.18,0.0,0.0,185.66,0.0,0,13.86
9.98,99.03,0.0,0.0,88.26,0.0,0,13.86
9.56,99.27,0.0,0.0,130.5,0.0,0,13.86
9.04,99.52,0.0,0.0,142.12,0.0,0,13.86
8.6,99.53,0.0,0.0,151.77,0.0,0,13.86
8.66,99.57,0.0,0.0,149.77,0.0,0,13.86
9.06,99.56,0.0,0.0,137.47,0.0,0,13.86
9.7,99.12,0.0,0.0,108.57,0.0,0,13.86
10.35,98.68,0.0,0.0,181.85,0.0,0,13.86
10.91,98.58,0.0,0.0,133.38,0.0,0,13.86
11.16,98.28,0.0,0.0,127.01,0.0,0,13.86
11.17,97.73,0.0,0.0,125.66,0.0,0,13.86
11.26,97.76,0.0,0.0,124.96,0.0,0,13.86
11.38,97.86,0.0,0.0,54.07,0.0,0,13.86
11.28,97.42,10.39,9.53,71.7,0.0,0,13.86
11.09,96.95,69.33,52.06,110.3,0.0,0,13.86
11.74,95.34,99.25,15.84,1.41,0.0,0,13.86
12.4,93.6,135.25,33.6,53.66,0.0,0,13.86
12.6,93.07,107.25,30.53,34.43,0.0,0,13.86
12.66,92.93,146.83,133.08,14.68,0.0,0,13.86
12.6,92.94,105.75,68.88,62.29,0.0,0,13.86
12.55,92.65,21.25,6.16,30.76,0.0,0,13.86
12.51,91.99,1.25,0.0,111.1,0.0,0,13.86
12.45,91.88,0.0,0.0,20.14,0.0,0,13.86
12.4,92.06,0.0,0.0,106.2,0.0,0,13.86
12.41,91.87,0.0,0.0,19.11,0.0,0,13.86
12.39,91.79,0.0,0.0,47.8,0.0,0,13.86
12.34,91.68,0.0,0.0,112.25,0.0,0,13.86
12.32,92.57,0.0,0.0,84.69,0.0,0,13.86
12.27,93.62,0.0,0.0,90.88,0.0,0,13.86
12.16,94.0,0.0,0.0,0.0,0.0,0,138.6
12.03,93.98,0.0,0.0,0.0,0.0,0,138.6
11.89,93.52,0.0,0.0,0.0,0.0,0,138.6
11.71,93.05,0.0,0.0,0.0,0.0,0,138.6
11.47,92.84,0.0,0.0,0.0,0.0,0,138.6
11.25,92.95,0.0,0.0,0.0,0.0,0,138.6
10.93,93.52,0.0,0.0,0.0,0.0,0,138.6
10.67,94.17,0.0,0.0,0.0,0.0,0,138.6
10.43,94.81,12.75,17.88,0.0,0.0,0,138.6
10.32,95.22,76.42,79.95,0.0,0.0,0,138.6
10.72,93.84,116.0,36.92,0.0,0.0,0,138.6
11.2,91.4,137.83,24.46,0.0,0.0,0,138.6
11.39,83.9,138.83,21.91,0.0,0.0,0,138.6
11.36,78.93,138.67,52.06,0.0,0.0,0,138.6
11.25,79.02,74.17,13.51,0.0,0.0,0,138.6
11.13,80.48,55.08,35.22,0.0,0.0,0,138.6
11.06,80.53,5.5,3.91,0.0,0.0,0,138.6
10.96,80.71,0.0,0.0,0.0,0.0,0,138.6
10.68,82.36,0.0,0.0,0.0,0.0,0,138.6
10.33,83.94,0.0,0.0,0.0,0.0,0,138.6
10.17,84.44,0.0,0.0,0.0,0.0,0,138.6
10.08,83.85,0.0,0.0,0.0,0.0,0,138.6
9.19,87.12,0.0,0.0,7.15,0.0,0,138.6
8.42,91.03,0.0,0.0,31.37,0.0,0,138.6
8.23,92.62,0.0,0.0,118.07,0.0,0,138.6
8.15,93.62,0.0,0.0,9.13,0.0,0,138.6
8.17,94.06,0.0,0.0,126.38,0.0,0,138.6
7.96,95.09,0.0,0.0,17.68,0.0,0,138.6
7.64,96.18,0.0,0.0,61.27,0.0,0,138.6
7.48,96.89,0.0,0.0,140.29,0.0,0,138.6
7.36,97.7,0.0,0.0,115.68,0.0,0,138.6
7.16,98.31,0.0,0.0,47.11,0.0,0,138.6
6.82,98.56,11.72,5.51,149.25,0.0,0,138.6
6.5,97.81,71.33,33.98,18.68,0.0,0,138.6
6.55,96.61,112.92,25.66,35.84,0.0,0,138.6
6.68,94.9,136.25,19.36,29.13,0.0,0,138.6
6.85,92.34,135.08,11.97,163.09,0.0,0,138.6
7.06,89.81,123.08,10.37,0.0,0.0,0,138.6
7.68,85.85,89.42,10.46,0.0,0.0,0,138.6
8.11,83.18,57.75,30.68,33.95,0.0,0,138.6
7.69,84.72,5.58,3.37,162.15,0.0,0,138.6
6.57,88.2,0.0,0.0,57.72,0.0,0,138.6
5.84,89.99,0.0,0.0,111.65,0.0,0,138.6
5.67,90.81,0.0,0.0,111.23,0.0,0,138.6
5.48,91.95,0.0,0.0,116.07,0.0,0,138.6
5.4,92.95,0.0,0.0,118.06,0.0,0,138.6
5.34,93.45,0.0,0.0,202.62,0.0,0,138.6
5.37,94.1,0.0,0.0,172.89,0.0,0,138.6
5.34,94.32,0.0,0.0,174.33,0.0,0,138.6
5.6,93.32,0.0,0.0,98.24,0.0,0,138.6
6.26,91.71,0.0,0.0,177.97,0.0,0,138.6
6.53,91.0,0.0,0.0,63.74,0.0,0,138.6
6.45,91.73,0.0,0.0,180.87,0.0,0,138.6
6.21,93.48,0.0,0.0,75.49,0.0,0,138.6
6.03,94.88,0.0,0.0,179.41,0.0,0,138.6
6.16,95.05,0.0,0.0,146.57,0.0,0,138.6
6.33,94.99,10.5,5.49,140.48,0.0,0,138.6
6.44,95.08,62.33,29.63,42.33,0.0,0,138.6
6.9,94.05,73.58,10.6,118.71,0.0,0,138.6
7.62,93.21,139.08,117.64,0.0,0.0,0,138.6
8.51,93.06,134.75,446.6,0.0,0.0,0,138.6
9.37,92.33,138.58,326.84,0.0,0.0,0,138.6
9.98,91.44,111.17,69.69,0.0,0.0,0,138.6
10.4,90.95,59.83,36.62,0.0,0.0,0,138.6
10.19,92.4,14.33,72.16,0.0,0.0,0,138.6
9.56,93.99,0.0,0.0,38.82,0.0,0,138.6
9.19,94.15,0.0,0.0,74.27,0.0,0,138.6
9.15,93.99,0.0,0.0,67.92,0.0,0,138.6
9.19,93.8,0.0,0.0,5.05,0.0,0,138.6
9.21,93.64,0.0,0.0,89.38,0.0,0,138.6
9.22,93.75,0.0,0.0,68.97,0.0,0,138.6
9.2,94.0,0.0,0.0,1.46,0.0,0,138.6
9.16,93.92,0.0,0.0,97.27,0.0,0,138.6
9.02,93.95,0.0,0.0,0.0,0.0,0,138.6
8.94,93.9,0.0,0.0,113.06,0.0,0,138.6
8.92,93.95,0.0,0.0,94.34,0.0,0,138.6
8.75,94.75,0.0,0.0,5.96,0.0,0,138.6
8.4,96.21,0.0,0.0,42.37,0.0,0,138.6
8.21,96.93,0.0,0.0,134.99,0.0,0,138.6
8.21,97.04,0.0,0.0,16.88,0.0,0,138.6
8.36,96.87,13.42,29.92,32.82,0.0,0,138.6
8.57,96.88,80.42,132.57,0.0,0.0,0,138.6
8.68,96.01,130.5,189.39,20.1,0.0,0,138.6
9.36,94.28,153.58,124.57,0.0,0.0,0,138.6
10.38,91.36,130.42,40.58,0.0,0.0,0,138.6
11.05,88.84,151.67,123.16,0.0,0.0,0,138.6
10.73,88.73,105.42,88.5,0.0,0.0,0,138.6
10.1,90.46,58.83,283.12,0.0,0.0,0,138.6
10.24,90.58,13.58,47.39,0.0,0.0,0,138.6
9.74,92.83,0.0,0.0,0.0,0.0,0,138.6
9.27,95.2,0.0,0.0,61.55,0.0,0,138.6
9.4,94.66,0.0,0.0,4.9,0.0,0,138.6
9.75,93.34,0.0,0.0,49.45,0.0,0,138.6
10.21,91.98,0.0,0.0,34.2,0.0,0,138.6
10.45,90.5,0.0,0.0,24.45,0.0,0,138.6
10.56,89.18,0.0,0.0,25.39,0.0,0,138.6
10.72,88.32,0.0,0.0,21.94,0.0,0,138.6
10.73,88.08,0.0,0.0,0.0,0.0,0,138.6
10.8,88.42,0.0,0.0,0.0,0.0,0,138.6
10.92,89.18,0.0,0.0,20.05,0.0,0,138.6
10.9,90.25,0.0,0.0,0.0,0.0,0,138.6
10.93,90.75,0.0,0.0,0.0,0.0,0,138.6
10.94,91.13,0.0,0.0,0.0,0.0,0,138.6
10.97,91.34,0.0,0.0,0.0,0.0,0,138.6
11.07,90.92,5.83,0.0,0.0,0.0,0,138.6
11.49,89.69,46.0,5.33,0.0,0.0,0,138.6
11.89,87.22,111.58,25.43,0.0,0.0,0,138.6
11.97,86.71,125.67,9.18,0.0,0.0,0,138.6
11.64,88.82,118.92,6.98,0.0,0.0,0,138.6
11.55,89.63,142.67,60.6,0.0,0.0,0,138.6
11.91,89.28,119.08,232.09,0.0,0.0,0,138.6
12.37,87.1,54.25,417.11,0.0,0.0,0,138.6
12.17,85.89,14.33,165.81,0.0,0.0,0,138.6
10.92,87.47,0.0,0.0,0.0,0.0,0,138.6
10.03,88.8,0.0,0.0,0.0,0.0,0,138.6
9.61,90.19,0.0,0.0,0.0,0.0,0,138.6
9.16,92.14,0.0,0.0,0.0,0.0,0,138.6
8.7,93.24,0.0,0.0,0.0,0.0,0,138.6
8.46,93.25,0.0,0.0,94.25,0.0,0,138.6
8.79,92.6,0.0,0.0,0.96,0.0,0,138.6
9.34,91.72,0.0,0.0,123.18,0.0,0,13.86
9.82,91.35,0.0,0.0,104.52,0.0,0,13.86
10.36,91.32,0.0,0.0,148.26,0.0,0,13.86
10.94,91.39,0.0,0.0,111.07,0.0,0,13.86
11.45,91.86,0.0,0.0,96.49,0.0,0,13.86
11.83,92.44,0.0,0.0,82.32,0.0,0,13.86
12.11,92.77,0.0,0.0,76.74,0.0,0,13.86
12.33,92.94,0.0,0.0,17.31,0.0,0,13.86
12.46,92.94,11.42,6.41,26.59,0.0,0,13.86
12.57,92.75,63.92,14.8,60.77,0.0,0,13.86
12.66,92.56,93.25,5.47,28.08,0.0,0,13.86
12.72,92.73,128.83,11.72,16.93,0.0,0,13.86
12.76,93.08,153.17,28.27,20.07,0.0,0,13.86
12.83,93.29,145.83,37.24,2.99,0.0,0,13.86
12.82,93.26,119.92,79.81,24.49,0.0,0,13.86
12.79,92.94,71.33,137.81,0.0,0.0,0,13.86
12.77,93.07,17.0,57.59,96.75,0.0,0,13.86
12.66,94.0,0.0,0.0,95.5,0.0,0,13.86
12.58,94.73,0.0,0.0,5.47,0.0,0,13.86
12.51,95.13,0.0,0.0,35.09,0.0,0,13.86
12.42,95.18,0.0,0.0,98.28,0.0,0,13.86
12.38,94.66,0.0,0.0,9.14,0.0,0,13.86
12.41,93.5,0.0,0.0,39.35,0.0,0,13.86
12.42,92.64,0.0,0.0,37.0,0.0,0,13.86
12.38,92.39,0.0,0.0,38.77,0.0,0,13.86
12.32,92.44,0.0,0.0,34.28,0.0,0,13.86
12.25,92.76,0.0,0.0,107.14,0.0,0,13.86
12.18,93.07,0.0,0.0,80.43,0.0,0,13.86
12.12,93.38,0.0,0.0,21.4,0.0,0,13.86
12.12,93.49,0.0,0.0,48.55,0.0,0,13.86
12.16,93.3,0.0,0.0,108.41,0.0,0,13.86
12.18,92.91,0.0,0.0,17.43,0.0,0,13.86
12.24,91.97,13.36,21.76,31.53,0.0,0,13.86
12.29,90.75,79.25,83.47,57.59,0.0,0,13.86
12.29,90.13,122.5,49.36,23.17,0.0,0,13.86
12.14,90.43,162.42,80.6,0.0,0.0,0,13.86
12.02,91.17,170.33,68.64,0.0,0.0,0,13.86
12.11,90.95,156.67,66.83,0.0,0.0,0,13.86
12.09,90.64,123.5,84.25,0.0,0.0,0,13.86
11.99,91.49,73.25,117.65,58.11,0.0,0,13.86
11.93,92.4,17.92,25.91,37.71,0.0,0,13.86
11.88,92.88,0.0,0.0,125.19,0.0,0,13.86
11.88,93.49,0.0,0.0,93.89,0.0,0,13.86
11.96,94.21,0.0,0.0,18.89,0.0,0,13.86
12.0,94.68,0.0,0.0,111.93,0.0,0,13.86
11.87,94.6,0.0,0.0,86.42,0.0,0,13.86
11.7,94.1,0.0,0.0,28.96,0.0,0,13.86
11.46,94.43,0.0,0.0,136.97,0.0,0,13.86
11.2,94.35,0.0,0.0,0.0,0.0,0,138.6
10.71,90.76,0.0,0.0,0.0,0.0,0,138.6
9.87,86.55,0.0,0.0,0.0,0.0,0,138.6
9.11,84.35,0.0,0.0,0.0,0.0,0,138.6
8.71,82.85,0.0,0.0,0.0,0.0,0,138.6
8.34,82.14,0.0,0.0,40.22,0.0,0,138.6
7.74,82.3,0.0,0.0,59.48,0.0,0,138.6
